Brand,Price,Address,image_link-src
MITSUBISHI RVR 2015,9.000.000 ,Point E,media/annonces/pics/9050da61f9e89281cfaa7ca89d3649a4.jpg
FORD FOCUS 2015,6.000.000 ,Point E,media/annonces/pics/e9d87f28dbb48e9b7236316f8f8a0ccc.jpg
Hyundai Velaster 2013,6.000.000 ,Point E,media/annonces/pics/3996c670a228d9dd9880c9793adaf092.jpg
Hyundai i10,3.500.000 ,Point E,media/annonces/pics/2de410470c6c681a76713110828084cd.jpg
FORD ESCAPE SE 2014,5.400.000 ,Dakar,media/annonces/pics/92fd4ef5bd7c116187e0d37b33c74747.jpeg
Renault Megane 2014,3.500.000 ,Keur Massar,media/annonces/pics/986f0b66929e30b78d7e813b57d65a06.jpeg
Chevrolet Cruze 2013,3.150.000 ,Dakar,media/annonces/pics/30d87a2bc11a4ed22058205c89e6a404.jpeg
Citroën C5,2.500.000 ,Plateau,media/annonces/pics/1c28f5d968f26dc6a85c86184c876582.jpeg
FORD ESCAPE SEL 2014,5.400.000 ,Plateau,media/annonces/pics/2291d472d5e5a3af64a621e7e3e8f7b4.jpeg
Kia Sportage 2020,15.000.000 ,Almadies,media/annonces/pics/13913c3f136feccf19817c53b889754d.jpeg
Mazda CX-5 année 2014,7.500.000 ,Grand Yoff,media/annonces/pics/9e70a4ea1464184774dec2d574a4af9c.jpg
Honda Panthéon 150,400.000 ,Thiès,media/annonces/pics/6577782eb00984b4f1e928b1319cb97a.jpg
Toyota Rav4 2009,3.850.000 ,Mermoz,media/annonces/pics/07e5373e4eba097ecf6ffc7d627455f8.jpeg
FORD EDGE,10.500.000 ,Almadies,media/annonces/pics/54f16074142b11a53bb3570ab55cc162.jpg
Hyndai  Santa Fe 2014,7.800.000 ,Mbao,media/annonces/pics/7550854c39d41273b7fcb6fad945de34.jpeg
FORD FIESTA TITANIUM 2014,3.600.000 ,Guédiawaye,media/annonces/pics/b1d676d5996c1d95d1cbe55262b395b6.jpeg
Toyota Verso 2010,3.400.000 ,Point E,media/annonces/pics/62e336b9dd32e633d002718166c4d828.jpeg
HYUNDAI SANTA FE SPORT 2015,9.850.000 ,Dakar,media/annonces/pics/74c42cfd550cdfd4b03bd522715a9730.jpeg
Citroën c5 Exclusive,3.800.000 ,Mbao,media/annonces/pics/856d3082be56acc5d5c99a9a4a29bd95.jpeg
Ford Explorer Limited 2015,10.900.000 ,Colobane,media/annonces/pics/deea9ad00103bee60bfea87ca4bc0923.jpeg
Peugeot 206+,2.650.000 ,Scat Urbam,media/annonces/pics/2028fa496db09d01a8545b284d53ee0c.jpeg
Hyundai Santa Fe 2014,7.600.000 ,Mbao,media/annonces/pics/c3c7a6dda0ad01569c0dc438f47f4afc.jpeg
Toyota Prado VXR 2017,33.500.000 ,Dakar,media/annonces/pics/3c93eb33130a5b53324229c4dc17fe11.jpeg
Hyundai Tucson,1.900.000 ,Rufisque,media/annonces/pics/443112fb938d0792e68138880cff042f.jpg
Nissan Versa 2011,2.650.000 ,Parcelles assainies,media/annonces/pics/27830d164ccc780b05e7bb9278e90ca6.jpeg
MITSUBISHI OUTLANDER ANNÉE 2012,5.500.000 ,Point E,media/annonces/pics/c04e90e9005ce98927399b066059feaf.jpg
Ford Explorer Sport 2014,12.300.000 ,Parcelles assainies,media/annonces/pics/388445a840b8e5081025beb32b41e578.jpeg
Location de voitures de luxe,100.000 ,Almadies,media/annonces/pics/655225f7923cdcc35d43af653ad12277.jpeg
Vente de camions venant,1.000.000 ,Dakar,media/annonces/pics/73d3e1fd43bfd83efc4ece1a2af40b09.jpg
TOYOTA PRADO TXL 2021,48.700.000 ,Colobane,media/annonces/pics/edbf61aee04f2b4dad4c66222fe036b9.jpeg
FORD FIESTA 2016 VENANT,3.900.000 ,Dakar,media/annonces/pics/7ecf9c1c2cfc0f3e8d00b7d4860defc4.jpeg
CITROEN JUMPER 2013,5.600.000 ,Plateau,media/annonces/pics/d40267fa73a0421c03a0aa34c58c5829.jpeg
JEEP GRAND CHEROKEE 2014 FULL PACK,14.999.999 ,VDN,media/annonces/pics/b98596c85d0fcd5ba462ebcd6a304c2a.jpeg
NISSAN ROGUE 2016,10.999.999 ,VDN,media/annonces/pics/b1140b0cc8ea4763002ed6ed5c3559cd.jpeg
BMW 523,2.500.000 ,Plateau,media/annonces/pics/7f9f5fdd28a084e6bd9f692dc8f29665.jpeg
HYUNDAI SANTAFE 2017,14.800.000 ,Plateau,media/annonces/pics/acddde52524a25d14b72058dab19a95a.jpeg
FORD ESCAPE TITANIUM 2014,5.750.000 ,Plateau,media/annonces/pics/2ea709981797a0c2d625b470a6f0101d.jpeg
Citroën C5,1.850.000 ,Plateau,media/annonces/pics/98c4979ceb906d654f6fe025503407ce.jpeg
Range Rover Discovery Sport 2018,29.900.000 ,Plateau,media/annonces/pics/83c3ab2d55b47914d7d9cd3d5daa2583.jpeg
Hyundai Elantra Limited 2013,3.800.000 ,Plateau,media/annonces/pics/4ba5eff7500309615cff3cad4ec42367.jpeg
Produit,13.000 ,Liberté 6,media/annonces/pics/4cbd8391d2498c5eda950eb1b77544b8.jpg
Renault master 3,7.000.000 ,Thiaroye,media/annonces/pics/a2a94dd211a579a143c87ddf97b65eae.jpg
Ford Escape SE 2014,5.400.000 ,Liberté 6,media/annonces/pics/46af341338f7d512b2b23df4ad6f9a00.jpeg
Moto Suzuki Bandit,1.300.000 ,Rufisque,media/annonces/pics/827ac09de28a1c22fe48dae267411a26.jpeg
FORD EDGE TITANIUM 2017,13.650.000 ,Plateau,media/annonces/pics/c47c86b5ede75686f111e73f378968fa.jpeg
Vente de calculateurs (cassettes) toutes marques,70.000 ,Dakar,media/annonces/pics/6a5a7f4f30fecb650f609057532cf2fa.png
DACIA SANDERO STEPWAY 2012,3.150.000 ,Parcelles assainies,media/annonces/pics/500b9b20de6fda10bbce6deccc0119bf.jpeg
Citroen C4 Grand Picasso 2012,2.950.000 ,Parcelles assainies,media/annonces/pics/b4df0657423884c4d8281d323d53ad79.jpeg
Location de voiture,25.000 ,Dakar,media/annonces/pics/2a4202a94a96a9acc0261cfa28d0752c.jpeg
BMW X5,13.500.000 ,Liberté 6,media/annonces/pics/43597ae13e10aac73f3a9ecc7e13ab3a.jpeg
TOYOTA YARIS 2009,2.000.000 ,Plateau,media/annonces/pics/e0d24043233dcdfe1380ce742e99c4ab.jpeg
Scooter SH,670.000 ,Hann Bel-Air,media/annonces/pics/27a69b0c65215a23bcfb13db8ac436f1.jpeg
KIA SORENTO 2010,2.400.000 ,Plateau,media/annonces/pics/5f015f43a98a3c6e805ecedf84321255.jpeg
HYUNDAI ELANTRA ANNÉE 2013,5.600.000 ,Point E,media/annonces/pics/d7f833f45fd8d55e54cf2f54492d9303.jpg
Peugeot 5008 année 2015,5.500.000 ,Point E,media/annonces/pics/fbec76eeb34d1777abf47439a459784d.jpg
Nissan Serena Hybrid,8.000.000 ,Dakar,media/annonces/pics/de62e71189b21b0194105a977582187d.jpeg
JEEP CHEROKEE 2014,8.450.000 ,Fass,media/annonces/pics/ba1c83ff72428b4737198f0736c7095b.jpeg
Ford Focus SEL 2014,3.750.000 ,Guédiawaye,media/annonces/pics/45cd34484ae5ea537d6cf1857576d954.jpeg
Location de vehiculeLogements de qualité à louerConcessionnaires automobiles à proximité,25.000 ,Ouakam,media/annonces/pics/3b3d32ac9318128d76b7e4381d3c204d.jpg
Piaggio Liberty 50 cc,280.000 ,Golf,media/annonces/pics/bc4839c8d5f0aa3cd57bb49a9c7010b9.jpeg
Toyota Auris 2009,3.100.000 ,Médina,media/annonces/pics/366e842187cbff6971afec71f10cd19a.jpeg
KIA BONGO 2014,8.750.000 ,Plateau,media/annonces/pics/9b3ef81254e7774746fdc5eacf99c781.jpeg
Range Rover Evoque 2014,11.900.000 ,Plateau,media/annonces/pics/78ae72d39ead187b8078d6e6b4721605.jpeg
NSSAN PATROL,2.750.000 ,Almadies,media/annonces/pics/8a9a5b56fb57b2879a27a0ef0fad3bec.jpg
TOYOTA YARIS ANNÉE 2009,2.500.000 ,Point E,media/annonces/pics/0359b2480c7946027403f49df40b7af1.jpg
Hyundai Accent,4.000.000 ,Cambérène,media/annonces/pics/aafeab1226495492b02f089ef2317813.jpeg
TCM - MODULE MAZDA,1.500 ,Dakar,media/annonces/pics/f95a732b327646acf6291dbcb6c7f10f.jpg
Renault QM3 2015,6.850.000 ,Dakar,media/annonces/pics/1b67d42fe03aa3c0174eda577810dc48.jpeg
VENTES DE PIECES DETACHEES ET DE RECHANGES AUTOMOBILES,10.000 ,Dakar,media/annonces/pics/f25c759a825c02d0de683dde0121333d.jpg
Mitsubishi Outlander 2018 VENANT,11.400.000 ,Plateau,media/annonces/pics/340d0bc22765062608f154b98b605c90.jpeg
Toyota Rav4 2011,3.800.000 ,Plateau,media/annonces/pics/0340d0ba83e821654b0e7d3e6068b543.jpeg
VENTE DE MODULES,230.000 ,Dakar,media/annonces/pics/87bc0758b926fdee492f5ebf2299a490.png
Citroën C5 Exclusive,3.800.000 ,Grand Yoff,media/annonces/pics/d2f3fa8442f90e1438183f16c83ae164.jpeg
Hyandai Elantra 2013 Manuel Essence année 2013,3.500.000 ,Dakar,media/annonces/pics/933c1a5952c7f84ebdc96edabc8c75d1.jpeg
VENTE DE CASSETTES - CALCULATEURS AUTOMOBILE.,750 ,Plateau,media/annonces/pics/72e546640f33bc1c7835aa011595c6fb.jpg
Typhoon,230.000 ,Dakar,media/annonces/pics/f40cc16c4b2dd6fe7ecd6838978e7bdd.jpeg
Rétroviseur universel en verre et plastique pour angles morts - Ensemble de 2,9.500 ,Dakar,media/annonces/pics/5983c88e4453bb44ad58e682611e9ea1.jpg
Câble de démarrage 600A INGCO,15.000 ,Dakar,media/annonces/pics/6028a54776a7db84c0658231f49cac12.jpg
Organisateur de Coffre de Voiture pour Siège Arrière,7.500 ,Dakar,media/annonces/pics/d95d764bd898d4e576cc6b5af75707ca.jpg
Oreiller Masseur Thermique,37.500 ,Dakar,media/annonces/pics/e443f3e5d98ba7cdb6ecb7b38fe3e023.jpg
Coussin de Massage Cervical Pour Voyage,35.000 ,Dakar,media/annonces/pics/6e6f2f6c56c7afca8b861e4e6259456b.jpg
Aspirateur Multifonction 4 en 1 Pour Voiture,45.000 ,Dakar,media/annonces/pics/84aa2a4163ab9d29e82fb714386065f8.jpg
Chevrolet Captiva 2014,5.700.000 ,Golf,media/annonces/pics/9becda5f33eaa4e5b0fed305620e753a.jpeg
"Modules Ford focus fiesta - cassette , Calculateur moteur.",70.000 ,Dakar,media/annonces/pics/573562dbfa6efc254ac70e6db1a30834.png
Ford Edge Titanium,14.500.000 ,VDN,media/annonces/pics/63654925bcdce70c5178c536bd6df2c5.jpg
Alfa Romeo 147 Sport,4.900.000 ,Dakar,media/annonces/pics/3b998b8b846f6bbf0928f926981c4107.jpeg
Rétroviseur automobileConcessionnaires automobiles à proximité,25.000 ,Dakar,media/annonces/pics/8cc5e2d9cb3e4e1ffcc039eec5ba7eff.jpg
Chevrolet Impala,1.600.000 ,Ouest Foire,media/annonces/pics/b17e0f6d3277f2ae25aa0e655b478524.jpg
Ford Edge Titanium 2015 Essence Automatique,13.500.000 ,Fass,media/annonces/pics/b370111776efee9b5361d80b0da3397b.jpeg
Phares et feux arrières,55.000 ,Dakar,media/annonces/pics/eb6349fb1af273d473dc8f07fccc670c.jpg
Hyandai Santa Fe 2014 Diesel Automatique,7.500.000 ,Mbao,media/annonces/pics/4294547df61a47826aa507241e85fa5a.jpeg
Hyundai Santa Fe,7.500.000 ,Mbao,media/annonces/pics/74645306bf1e6eb3f6db7bb758f24886.jpeg
Citroën C4 aircross 4x2 BVM essence,8.900.000 ,Fann,media/annonces/pics/76fae83f4fba1f98a7df300464312de8.jpeg
Audi A4 2012,2.950.000 ,Dakar,media/annonces/pics/30895d536222514002764930d57bb801.jpeg
Hyundai Santa Fe,12.500.000 ,Dakar,media/annonces/pics/8cfa6792bcc61afa08709f1cbd74b69e.jpeg
Chevrolet Sonic 2015,4.400.000 ,Keur Massar,media/annonces/pics/1191b49a08730c0c595523964e19bdcc.jpeg
Moto Yamaha TZR,290.999 ,Sébikotane,media/annonces/pics/b9fa456d50fff7eda4c77a2b31362a53.jpg
Ford Escape,8.200.000 ,Yoff,media/annonces/pics/7d488c5d784d55db938ce841de1f3cf4.jpg
Phares et feux arrière,15.000 ,Plateau,media/annonces/pics/77d5ed4415894a9c0cc11a81a462e07a.jpg
Lexus RX 350 Année 2013,23.000.000 ,Hann Maristes,media/annonces/pics/d68522da05563e8eaeb4e81b264e29a4.jpg
HYUNDAI ELANTRA 2014 VENANt,4.700.000 ,Plateau,media/annonces/pics/b69ec1fc45a9d19cac38d5729440636f.jpeg
RENAULT SANDERO STEPWAY,5.000.000 ,Saly,media/annonces/pics/6685f5e1d61ddc84dbbcf4c3d1b57f88.jpg
Buick Verano 2014,3.900.000 ,Pikine,media/annonces/pics/4a87c2ddfe35b6b2e1644769a6d770e8.jpeg
FORD FOCUS TITANIUM 2013,3.150.000 ,Liberté 6,media/annonces/pics/867894a7ae82dde00be06a5a695ac07c.jpeg
NISSAN ROGUE 2015,7.950.000 ,Liberté 6,media/annonces/pics/c94d5be03c0e0e2e33ab07d6dcf7caec.jpeg
Lexus RX 350 année 2013,23.000.000 ,Hann Maristes,media/annonces/pics/986916fc37b478a1b8e81ce48997d057.jpg
FORD FUSION 2011,3.200.000 ,Dakar,media/annonces/pics/90afa8b43493e43c8433cd31f08da2f1.jpeg
Camion Renault Magnum à vendre,12.000.000 ,Dakar,media/annonces/pics/629040642ebbb395516889ac977518b0.jpg
CULASSE MOTO JAKARTA,10.000 ,Castors,media/annonces/pics/730a4259c3741a0be7a35f7678b6c66c.jpg
TOYOTA AYGO 2011,1.950.000 ,Plateau,media/annonces/pics/30aa6d4efa08904f13731580ed78c7fa.jpeg
Mazda Tribute année 2009,4.000.000 ,Thiès,media/annonces/pics/4d0a86d2fea46a1b01fd2d5d4b82a033.jpg
FORD ESCAPE SEL 2013,5.800.000 ,Médina,media/annonces/pics/503bee8a84732c24603b4711c88f18dd.jpeg
Peugeot 308 2010,2.750.000 ,Plateau,media/annonces/pics/311a626ceec758f00d63fbd10c7dca94.jpeg
FORD TRANSIT 2011,2.900.000 ,Rufisque,media/annonces/pics/2812d1ac14860da95152c0d54f0203a6.jpeg
Vespa primavera 150cc nouveau modèle,950.000 ,Pikine,img/nophoto.png
Nissan Patrol V8 2015,28.950.000 ,Dakar,media/annonces/pics/e8252c7fe70bc40d10842d1d2be326eb.jpeg
Vespa Primavera s 100cc,650.000 ,Golf,media/annonces/pics/db4fc8c58c2785ca96b03b6c5ff317c4.jpeg
Piaggio Liberty 50 cc 2 temps,180.000 ,Hann Bel-Air,media/annonces/pics/7f1561d734326fe950abbdb77958710e.jpg
WANTER NISSAN ROGUE 2013,4.650.000 ,Plateau,media/annonces/pics/43669de46277b83702a3015656494512.jpeg
PEUGEOT 508 2013,3.400.000 ,Plateau,media/annonces/pics/1a5a097fe7a6c7728f1b3d5e962b9c15.jpeg
VARIATEUR (PAPILLON),50.000 ,Dakar,media/annonces/pics/8e8a14a802251995b0bc8dbc22ea97ab.jpg
Toyota Auris 2011,3.850.000 ,Médina,media/annonces/pics/8579c6ed9f7e93501a6272cfcc0980b9.jpeg
HYUNDAI ELANTRA 2012,4.300.000 ,Castors,media/annonces/pics/20ebc5add3ac3f9a09421791e7793129.jpeg
Ford Focus SEL 2013,3.400.000 ,Plateau,media/annonces/pics/cde177f6695d24e441c38f79b6a038a8.jpeg
Mercedes GLE-350 AMG 2017,28.800.000 ,Castors,media/annonces/pics/bb32be7f3d5244b7861da657e97bb4db.jpeg
Mercedes GLE-350 AMG 2017,28.800.000 ,Castors,media/annonces/pics/6106b921fcad26e0cdc34e8deb806cb4.jpeg
MERCEDES GLC-300 2016,26.800.000 ,Derklé,media/annonces/pics/9aa6bca005c0447e2984d8becd361db2.jpeg
Location de voitureLogements de qualité à louerConcessionnaires automobiles à proximité,30.000 ,Dakar,media/annonces/pics/790add4d4702c5e9e4096448d8edac96.jpg
Vente de calculateurs (cassettes) toutes marques.,70.000 ,Dakar,media/annonces/pics/ddc46dfac10e4965e59416324f97a5d1.png
KIA PICANTO 2010,2.700.000 ,Plateau,media/annonces/pics/e3622a24f537c72cad51d75291385ab0.jpeg
Chevrolet Aveo 2013,1.750.000 ,Plateau,media/annonces/pics/0808bcca28dc39c37ec9be22d2d4be3b.jpeg
Renault Duster 2014,3.900.000 ,Dakar,media/annonces/pics/37c22bb4288b61a1d7271b0162f1a1bb.jpeg
Renault Duster 2014,3.900.000 ,Dakar,media/annonces/pics/658c39c6d52ab01b3b8eb9ab7de6dd3c.jpeg
XMAX 250,650.000 ,Guédiawaye,media/annonces/pics/acfbb10c76f035f45860964fdb356506.jpeg
Mitsubishi Outlander DE 2017,9.300.000 ,Plateau,media/annonces/pics/f5f46865d00f9c776859744196aa6e9c.jpeg
Piaggio Fly nouveau modèle 4t50cc,375.000 ,Guédiawaye,media/annonces/pics/dab8d05f9059e067132dca5519235c9f.jpeg
Nouvel arrivage de papillons et bobines,50.000 ,Dakar,media/annonces/pics/b1969becf4a69d54951bd5d37c50fefb.jpg
Piaggio Runner Vxr,550.000 ,Dakar,media/annonces/pics/2ede85ae2b3f18e5af8f620e8e6c5c4b.jpg
Bobines de Chevrolet Cruz et toutes les voitures américaines,60.000 ,Dakar,media/annonces/pics/afff26f46e07e3dfe3f8c1f7e93d8c00.jpg
Peugeot 3008,3.500.000 ,Castors,media/annonces/pics/81b0e89355242167a71cf61b2cb03122.jpg
CHEVROLET CRUZE AUTOMATIQUE,3.999.000 ,Saly,media/annonces/pics/793bc19df6c64ae37cb3b30ada097f6f.jpg
Ford Focus Titanium,3.900.000 ,Guédiawaye,img/nophoto.png
WANTER CHEVROLET CRUZE LT 2014,3.150.000 ,Dakar,media/annonces/pics/1b19f93ac5c07860a25f6c5e42841496.jpeg
Location  Kia optima 2014Logements de qualité à louer,30.000 ,Sacré Coeur,media/annonces/pics/a7aca28b975127204361e6fdad18ff3c.jpeg
Ford Escape SEL 2014,4.550.000 ,Dakar,media/annonces/pics/bc5f6db7626456683e9b4e52be6a8463.jpeg
Sportcity 200cc,650.000 ,Golf,media/annonces/pics/0ee4c1f7cdb2e31cb56d596e916122b4.jpeg
Mitsibushi  RVR 2014,4.750.000 ,Dakar,media/annonces/pics/db219e2649a7fa2bc0454d5df505c308.jpeg
Jakarta House,400.000 ,Keur Massar,media/annonces/pics/fe12d76edada539bf80b2cc309b5b060.jpeg
Hyundai Santa Fe 2010,3.300.000 ,Dakar,media/annonces/pics/3295adb7d89f2603c36bb506658c150d.jpeg
Hyundai Santafe 2010,3.300.000 ,Dakar,media/annonces/pics/2a1dd2d3e0f7222af3501851459ed074.jpeg
Hyundai Santa Fe sport Année 2014,9.800.000 ,Dakar,media/annonces/pics/2750f715eb442528f4b7c4cc9e7d6d39.jpg
️ RENAULT DUSTER ANNÉE 2015,7.300.000 ,Dakar,media/annonces/pics/995f146c30ca9a0d929f400f2e4826fe.jpg
️ MAZDA CX5 ANNÉE 2014,8.700.000 ,Dakar,media/annonces/pics/69e2fdd6de9840f15d75756ea585d9ff.jpg
Ford Escape Année 2012,5.700.000 ,Dakar,media/annonces/pics/54aec9bb48d1315113515a1c3fb80b75.jpg
Ford Focus Titanium ANNÉE 2014,4.300.000 ,Dakar,media/annonces/pics/959955eb6efce69790d45181629e1cc0.jpg
Mazda CX-5 année 2014 essence,6.600.000 ,Dakar,media/annonces/pics/29d39fd25e81734e9603f610246511ef.jpg
Peugeot 3008 2012,3.900.000 ,Médina,media/annonces/pics/7032ffb028f07c9048212a49f4c1052c.jpeg
Toyota Rav4 année 2010,4.800.000 ,Dakar,media/annonces/pics/4add8f128ff74fa52edf534bc135f52e.jpg
Liberty 125cm3  carburateur nouveau modèle Venant,675.000 ,Fass,media/annonces/pics/b7acecbc5e75ca06d0e689e22734a7b5.jpg
Toyota Rav4,11.000.000 ,Keur Massar,media/annonces/pics/0bc8f576cccdf353007e74d101e2f233.jpg
Ford Escape Titanium 2014,5.850.000 ,Dakar,media/annonces/pics/95ce83bc5e9f7128773a8b145e91a57b.jpeg
Jeep Grand Cherokee Limited 2015,10.750.000 ,Dakar,media/annonces/pics/e01f989b764b4f5079166d1e0cf2a6b0.jpeg
Location voiture au mois,150.000 ,Mamelles,media/annonces/pics/50379bcb41f6f6ef5bcc46ea85f925ac.jpeg
Ford Focus 2012,2.900.000 ,Point E,media/annonces/pics/0ceeca0d60456f322aaea3abaa728f60.jpeg
GMC TERRAIN 2013,5.450.000 ,Dakar,media/annonces/pics/86c8cc600c9a5a850eac0712dff712fe.jpeg
RANGE ROVER EVOQUE 2012,5.700.000 ,HLM,media/annonces/pics/376276f03543401a4379785b6db77d8a.jpeg
FORD ESCAPE 2012,3.700.000 ,Dakar,media/annonces/pics/0eed8add1f7bf883ace4c187c7895019.jpeg
Hyundai Santa Fe 2015,10.900.000 ,Dakar,media/annonces/pics/21d1cfcd372f4e026417c53883f75602.jpeg
Toyota land cruiser prado ANNÉE  2018,35.500.000 ,Dakar,media/annonces/pics/2132afdd5098a1fac4def58995c6667e.jpeg
Toyota hilux 2017,18.000.000 ,Dakar,media/annonces/pics/b9316830958e1321e2c00982daa8f659.jpeg
HYUNDAI SANTA FE SPORT Année 2014,9.800.000 ,Dakar,img/nophoto.png
Range rover velar  R DYNAMIC SE equivalent AMG Année: 2018,47.000.000 ,Dakar,media/annonces/pics/f5fbd285cf43acaade9ab9c16b3df4f8.jpeg
FORD FUSION TITANIUM 2015,5.500.000 ,Dakar,media/annonces/pics/38274e5da2dea034140bf1a64b3242a5.jpeg
Toyota Rav4 XLE Année 2019,27.500.000 ,Dakar,media/annonces/pics/210d1b0cb6d1549a1cf5be67ad1e7140.jpeg
Ford Escape SEL 2013,5.000.000 ,Dakar,media/annonces/pics/04c67b3b50ed4a6d9354c42d21c8d008.jpeg
Citroen jumper ANNÉE 2015,9.000.000 ,Dakar,media/annonces/pics/4630b1f26fe0dd664242c88073a23cc1.jpeg
Mazda 3 Année 2013,9.500.000 ,Dakar,media/annonces/pics/82d4869519691b845c50121f96c15997.jpeg
Peugeot 3008 ANNÉE 2020,15.500.000 ,Dakar,media/annonces/pics/ba0da5f34167cd5fee2f0a3ced54bfbd.jpeg
MERCEDES GLS 450 ANNÉE 2018,52.500.000 ,Dakar,media/annonces/pics/f556a506cb3e73af71a5f232f71ba750.jpeg
Sportcity derbi 125cc nouveau modèle,650.000 ,Guédiawaye,media/annonces/pics/44466eef5a02e49ad63b5f8e2458f337.jpeg
Piaggio free live 50cc,265.000 ,Dakar,media/annonces/pics/c234928c491f65760835a9c552985d50.jpeg
Peugeot 2008 ANNÉE 2016,6.500.000 ,Colobane,media/annonces/pics/f538b555e0bf1c2aee27254589d627d3.jpeg
KIA SPORTAGE ANNÉE 2013,7.500.000 ,Dakar,media/annonces/pics/4d0acefbae479b37c70121a550d4d7b2.jpeg
Peugeot 508 Année 2014,4.800.000 ,Dakar,media/annonces/pics/13fce19662399c440e8532bea1724547.jpeg
CITROËN C3,2.300.000 ,Dakar,media/annonces/pics/488e2e15d2252684d71917b0bd4969e3.jpeg
Fiat abarth année 2013,2.500.000 ,Dakar,media/annonces/pics/16d3ad6925d2474c5e30f6a1acfc49c0.jpeg
Peugeot 308 nouveau modèle  Année 2014,6.000.000 ,Dakar,media/annonces/pics/5175041eae1a828db0cae08176c648a8.jpeg
Toyota Rav4  Hybride  Année 2019,24.000.000 ,Dakar,media/annonces/pics/6e257c92e468fd47568e008b1df3b9da.jpeg
Toyota Prado 2011,14.300.000 ,Dakar,media/annonces/pics/57e8345f2fbc63af79d103328ab0a0fc.jpeg
Ford Focus  Année 2010,2.900.000 ,Dakar,media/annonces/pics/f027596aba57c75a6a833a1dfedb2bfe.jpeg
HYUNDAI TUCSON Année 2015,9.500.000 ,Dakar,media/annonces/pics/f554fb251a9f8d302c7af69373c7ca88.jpeg
FORD ESCAPE 2014,3.500.000 ,Dakar,media/annonces/pics/2d1d2552a4f8659f816d36cc51e2b797.jpeg
Malaguty f12r nouveau modèle 50cc,375.000 ,Dakar,media/annonces/pics/9a7f236cffa354d7ca459ca7488fffa0.jpeg
Ford Focus 2010,2.200.000 ,Tivaouane,media/annonces/pics/b98ea05fcf9ecc46903b726c1cc4101c.jpeg
Peugeot kisbee Rs nouveau modèle 4t50cc,375.000 ,Dakar,media/annonces/pics/e3b0a5a4c0a30e5ff9e89b47595e7573.jpeg
PEUGEOT 308 2012,3.150.000 ,Fass,media/annonces/pics/906d12ebac977ec9943fc0a4d4a56b34.jpg
Nissan Qashqai+2 2012,3.850.000 ,Dakar,media/annonces/pics/b5d2b059009f5b6a4ed767fb22be3735.jpeg
Kia Sorento 2014,5.800.000 ,Dakar,media/annonces/pics/881b7512738d363d1468b3043d96f192.jpeg
BMW X5,20.000.000 ,Dakar,media/annonces/pics/77b96f19ea767c01135d4dd2dd0ecb7b.jpeg
Citroen Xsara,2.100.000 ,Cambérène,media/annonces/pics/28ba386e06defe5994d1ffd20ba66505.jpg
Dacia Logan ANNÉE 2009,3.900.000 ,Dakar,media/annonces/pics/70d74f64071451e6a1385d3486f4f37d.jpeg
SEAT ALTEA XL ANNÉE 2016,4.000.000 ,Dakar,media/annonces/pics/1b723615a14ecf929a21f0975e7000b4.jpeg
Kia Sportage Année 2016,12.000.000 ,Dakar,media/annonces/pics/d8060fde8f6899f31f39482a7c999e9c.jpeg
MAZDA 3 ANNÉE 2014,2.014 ,Dakar,media/annonces/pics/430955f03f7f11d3f2a9633f4fb73cb3.jpeg
Mercedes C300 2011,4.500.000 ,Parcelles assainies,media/annonces/pics/13c5beef4a0f14ad494bc95fc9ef7656.jpeg
GPS TRACKER VEHICULE,55.000 ,Sacré Coeur,media/annonces/pics/6ff1b27e2e6f5e6903d0e0a1d1c8aafc.png
HUNDAI ELANTRA  ANNÉE 2016,5.500.000 ,Dakar,media/annonces/pics/db97d3d5d6771fa922a427a36d53b7d3.jpeg
Ford fusion Sel Année 2014,4.700.000 ,Dakar,media/annonces/pics/a84918e823e083129f414b025d80f94d.jpeg
FORD FUSION ANNÉE 2014,3.950.000 ,Dakar,media/annonces/pics/fac8eb454bcd80b6968af2a9cec2ed6a.jpeg
Citroën Xsara,2.100.000 ,Dakar,media/annonces/pics/bad9e8e77379a8a8379a1161add0b09a.jpg
FORD EDGE TITANIUM  ANNÉE 2015,11.000.000 ,Dakar,media/annonces/pics/333a081d092a2cd899f16d3a8ca69621.jpeg
Hyundai Avante GDI ANNÉE 2016,7.300.000 ,Dakar,media/annonces/pics/11bc8bbf37ec32dc6ae10d79f1c58021.jpeg
Ford fusion titanuim,40.000 ,Almadies,media/annonces/pics/d211ea6e83361e8dd5874bc237f4f619.jpg
Piaggio FLY 125cm3  carburateur Venant papiers cmc original disponible,650.000 ,Fass,media/annonces/pics/b72401f162b30c8034ca7f7b7f801f1d.jpg
Ford fusion à louer,40.000 ,Almadies,media/annonces/pics/57d782733c6e0f7b1c2ffc12636f7ec3.jpg
TRICYCLE,1.480.000 ,Sacré Coeur,media/annonces/pics/dfbb57f337a0e2683d5dc1480462d0c3.png
Nissan Rogue ANNÉE 2016,7.800.000 ,Dakar,media/annonces/pics/735147292d6069f1714db928db674afb.jpeg
FORD FOCUS BREAK ANNÉE 2009,2.900.000 ,Dakar,media/annonces/pics/7059c800d1990236c6ae98d0d1965588.jpeg
Burgman 150cm3 carburateur Venant papiers cmc original disponible,600.000 ,Fass,media/annonces/pics/221fefb27c3f1d2fcbd642fe9583b93f.jpg
Honda intégrale,1.800.000 ,Dakar,media/annonces/pics/775a47d84f63afca5b9550b405d752e3.jpeg
