web-scraper-order,web-scraper-start-url,articles_links,articles_links-href,Brand,Price,Address,image_link-src
"1732659674-407","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","TRICYCLES AGANANMA EN PROMOTION","https://www.dakarvente.com/annonce-40706-tricycles-agananma-en-promotion.html","TRICYCLES  AGANANMA EN PROMOTION","1.425.000  FCFA","Dakar","media/annonces/pics/b592249aa3b54e610a54ed0671000abe.jpg"
"1732659678-408","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Scooter racing Aprilia","https://www.dakarvente.com/annonce-41092-scooter-racing-aprilia.html","Scooter racing Aprilia","200.000  FCFA","Dakar","media/annonces/pics/4e1de60280bb451cf898cae21fb6f2b9.jpeg"
"1732659683-409","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Moto Cross Yamaha YZ 125cc 2temps 2016","https://www.dakarvente.com/annonce-41222-moto-cross-yamaha-yz-125cc-2temps-2016.html","Moto Cross  Yamaha YZ 125cc 2temps 2016","1.600.000  FCFA","Ngaparou","img/nophoto.png"
"1732659688-410","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Moto en excellent état - Performances exceptionnelles, Prix attractif !","https://www.dakarvente.com/annonce-41620-moto-en-excellent-tat-performances-exceptionnelles-prix-attractif.html","Moto en excellent état - Performances exceptionnelles, Prix attractif !","","Dakar","media/annonces/pics/b02d3c7b77dfb536f786bf75b751334d.jpeg"
"1732659693-411","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Kymco agility 150","https://www.dakarvente.com/annonce-41706-kymco-agility-150.html","Kymco agility 150","370.000  FCFA","Cambérène","media/annonces/pics/f3f0a4518319567bbd2e5dc617ab81f1.jpeg"
"1732659698-412","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Honda @ 150cc","https://www.dakarvente.com/annonce-41707-honda-150cc.html","Honda @ 150cc","400.000  FCFA","Cambérène","media/annonces/pics/e31b79d9c7a2a026cb82196636167c59.jpeg"
"1732659705-413","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Vends Honda Dominator 650","https://www.dakarvente.com/annonce-41754-vends-honda-dominator-650.html","","","",""
"1732659708-414","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","SCOOTER T-MAX 560 TECH","https://www.dakarvente.com/annonce-41980-scooter-t-max-560-tech.html","","","",""
"1732659711-415","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","TRICYCLES EN PROMOTION","https://www.dakarvente.com/annonce-42057-tricycles-en-promotion.html","","","",""
"1732659713-416","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Ordinateur Lenovo Thinkpad X380","https://www.dakarvente.com/annonce-42328-ordinateur-lenovo-thinkpad-x380.html","","","",""
"1732659716-417","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","CAMPLATE 2 466 110 125 and CAMPLATE 2 466 110 015","https://www.dakarvente.com/annonce-42545-camplate-2-466-110-125-and-camplate-2-466-110-015.html","","","",""
"1732659719-418","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","MOTO TRICYCLE HASILAZA A VENDRE","https://www.dakarvente.com/annonce-42849-moto-tricycle-hasilaza-a-vendre.html","","","",""
"1732659722-419","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Moto Électrique 2 places","https://www.dakarvente.com/annonce-42999-moto-lectrique-2-places.html","","","",""
"1732659725-420","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","MOTO ELECTRIQUE","https://www.dakarvente.com/annonce-43137-moto-electrique.html","","","",""
"1732659730-421","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Honda sh nouveau","https://www.dakarvente.com/annonce-43668-honda-sh-nouveau.html","Honda sh nouveau","500  FCFA","Dakar","media/annonces/pics/706d9e365c9ec8826a7d38630b11480c.jpeg"
"1732659736-422","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","MOTO ELECTRIQUE","https://www.dakarvente.com/annonce-43819-moto-electrique.html","MOTO ELECTRIQUE","375.000  FCFA","Dakar","media/annonces/pics/05904cb0c09a17993bbb54a68b02c7c5.jpeg"
"1732659740-423","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Honda sh","https://www.dakarvente.com/annonce-43853-honda-sh.html","Honda sh","450.000  FCFA","Liberté 2","media/annonces/pics/a4a143a0b4c9654e5eb76926f1e8e16e.jpeg"
"1732659745-424","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Honda sh","https://www.dakarvente.com/annonce-43854-honda-sh.html","Honda sh","350.000  FCFA","Dakar","media/annonces/pics/45c376a51dd318b0d62a4b10178ca87d.jpeg"
"1732659750-425","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Honda sh nouveau","https://www.dakarvente.com/annonce-43855-honda-sh-nouveau.html","Honda sh nouveau","460.000  FCFA","Dakar","media/annonces/pics/fecf75a39729fa42e0c716b4f69ecd11.jpeg"
"1732659754-426","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Honda sh","https://www.dakarvente.com/annonce-43857-honda-sh.html","Honda sh","320  FCFA","Dakar","media/annonces/pics/52b9ed01e44f7ab2596f8deef52a0a15.jpeg"
"1732659757-427","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Honda Forza 750cc 2023","https://www.dakarvente.com/annonce-43942-honda-forza-750cc-2023.html","","","",""
"1732659760-428","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","BMW Ninet Scranbler 1200cc 2023","https://www.dakarvente.com/annonce-43950-bmw-ninet-scranbler-1200cc-2023.html","","","",""
"1732659763-429","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","BMW GS 1250cc HP 2020","https://www.dakarvente.com/annonce-43953-bmw-gs-1250cc-hp-2020.html","","","",""
"1732659766-430","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","BMW GS 1250cc Exclusif 2020","https://www.dakarvente.com/annonce-43954-bmw-gs-1250cc-exclusif-2020.html","","","",""
"1732659769-431","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Bmw Ninet 1200cc 2023","https://www.dakarvente.com/annonce-43965-bmw-ninet-1200cc-2023.html","","","",""
"1732659772-432","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","BMW GS 310cc 2021","https://www.dakarvente.com/annonce-43966-bmw-gs-310cc-2021.html","","","",""
"1732659775-433","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","Moto haojue 2020 à vendre","https://www.dakarvente.com/annonce-44173-moto-haojue-2020-vendre.html","","","",""
"1732659778-434","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","MOTO ELECTRIQUE ENFANT","https://www.dakarvente.com/annonce-44623-moto-electrique-enfant.html","","","",""
"1732659783-435","https://dakarvente.com/index.php?page=annonces_categorie&id=3&sort=&nb=2","BMW GS 1250cc Triple Black 2022","https://www.dakarvente.com/annonce-44722-bmw-gs-1250cc-triple-black-2022.html","","","",""
